drug rxcui code,class code,drug,class
48933,3264,Dexamethasone,"Antineoplastic Agents, Hormonal"
48933,3264,Dexamethasone,Corticosteroids for local oral treatment
48933,3264,Dexamethasone,Corticosteroids
48933,3264,Dexamethasone,"Corticosteroids, moderately potent (group II)"
48933,3264,Dexamethasone,"Corticosteroids, moderately potent, other combinations"
48933,3264,Dexamethasone,"Corticosteroids, combinations for treatment of acne"
48933,3264,Dexamethasone,Glucocorticoids
48933,3264,Dexamethasone,Corticosteroids
48933,3264,Dexamethasone,"Corticosteroids, plain"
48933,3264,Dexamethasone,Corticosteroids/antiinfectives/mydriatics in combination
48933,3264,Dexamethasone,Corticosteroids
48933,3264,Dexamethasone,Corticosteroids
48933,3264,Dexamethasone,Glucocorticoids
4910,4910,Glycerin,Cryoprotective Agents
4910,4910,Glycerin,Enemas
4910,4910,Glycerin,Other drugs for constipation
491498,2062,Carboxymethylcellulose,Laxatives
491498,2062,Carboxymethylcellulose,Laxatives
4917,4917,Nitroglycerin,Vasodilator Agents
4917,4917,Nitroglycerin,Organic nitrates
4917,4917,Nitroglycerin,Muscle relaxants
4955,4955,Glycopyrrolate,Antihidrotics
4955,4955,Glycopyrrolate,"Adjuvants, Anesthesia"
4955,4955,Glycopyrrolate,Muscarinic Antagonists
5224,5224,heparin,Anticoagulants
5224,5224,heparin,Fibrinolytic Agents
5224,5224,heparin,Anticoagulants
5224,5224,heparin,Fibrinolytic Agents
5224,5224,heparin,Heparin group
5224,5224,heparin,Heparins or heparinoids for topical use
5224,5224,heparin,Other ophthalmologicals
5224,5224,heparin,Anticoagulants
5224,5224,heparin,Fibrinolytic Agents
540281,8703,Fenofibrate,Hypolipidemic Agents
540281,8703,Fenofibrate,Fibrates
542527,43611,latanoprost,Antihypertensive Agents
542527,43611,latanoprost,Prostaglandin analogues
543546,7597,Nystatin,Anti-Bacterial Agents
543546,7597,Nystatin,Antifungal Agents
543546,7597,Nystatin,Ionophores
543546,7597,Nystatin,Antibiotics
543546,7597,Nystatin,Antibiotics
543546,7597,Nystatin,Antibiotics
5640,5640,Ibuprofen,"Anti-Inflammatory Agents, Non-Steroidal"
5640,5640,Ibuprofen,Cyclooxygenase Inhibitors
5640,5640,Ibuprofen,"Analgesics, Non-Narcotic"
5640,5640,Ibuprofen,Opioids in combination with non-opioid analgesics
5640,5640,Ibuprofen,"Anti-Inflammatory Agents, Non-Steroidal"
5640,5640,Ibuprofen,Cyclooxygenase Inhibitors
5640,5640,Ibuprofen,"Analgesics, Non-Narcotic"
5640,5640,Ibuprofen,Other cardiac preparations
5640,5640,Ibuprofen,Antiinflammatory products for vaginal administration
5640,5640,Ibuprofen,Propionic acid derivatives
5640,5640,Ibuprofen,"Antiinflammatory preparations, non-steroids for topical use"
5640,5640,Ibuprofen,Other throat preparations
5640,5640,Ibuprofen,Opioids in combination with non-opioid analgesics
56946,56946,Paclitaxel,Antineoplastic Agents
56946,56946,Paclitaxel,"Antineoplastic Agents, Phytogenic"
56946,56946,Paclitaxel,Tubulin Modulators
56946,56946,Paclitaxel,Taxanes
57773,733,Ampicillin,Anti-Bacterial Agents
57773,733,Ampicillin,"Combinations of penicillins, incl. beta-lactamase inhibitors"
57773,733,Ampicillin,Anti-Bacterial Agents
57773,733,Ampicillin,beta-Lactamase Inhibitors
57773,733,Ampicillin,Beta-lactamase inhibitors
57773,733,Ampicillin,Anti-Bacterial Agents
57773,733,Ampicillin,Penicillins with extended spectrum
57773,733,Ampicillin,Antibiotics
57773,733,Ampicillin,Anti-Bacterial Agents
57773,733,Ampicillin,Anti-Bacterial Agents
57773,733,Ampicillin,beta-Lactamase Inhibitors
580261,69120,tiotropium,Bronchodilator Agents
580261,69120,tiotropium,Parasympatholytics
580261,69120,tiotropium,Cholinergic Antagonists
581645,136411,sildenafil,Vasodilator Agents
581645,136411,sildenafil,Phosphodiesterase 5 Inhibitors
581645,136411,sildenafil,Urological Agents
581645,136411,sildenafil,Drugs used in erectile dysfunction
583490,4337,Fentanyl,"Analgesics, Opioid"
583490,4337,Fentanyl,"Adjuvants, Anesthesia"
583490,4337,Fentanyl,Narcotics
583490,4337,Fentanyl,"Anesthetics, Intravenous"
583490,4337,Fentanyl,Opioid anesthetics
583490,4337,Fentanyl,Phenylpiperidine derivatives
583520,325887,micafungin,Antifungal Agents
583520,325887,micafungin,Other antimycotics for systemic use
583520,325887,micafungin,Antifungal Agents
5956,5956,Iohexol,Contrast Media
5956,5956,Iohexol,"Watersoluble, nephrotropic, low osmolar X-ray contrast media"
5966,5966,Iopamidol,Contrast Media
5966,5966,Iopamidol,"Watersoluble, nephrotropic, low osmolar X-ray contrast media"
596928,72625,duloxetine,Serotonin and Noradrenaline Reuptake Inhibitors
596928,72625,duloxetine,Analgesics
596928,72625,duloxetine,Antidepressive Agents
596928,72625,duloxetine,Dopamine Agents
596928,72625,duloxetine,Other antidepressants
596932,72625,duloxetine,Serotonin and Noradrenaline Reuptake Inhibitors
596932,72625,duloxetine,Analgesics
596932,72625,duloxetine,Antidepressive Agents
596932,72625,duloxetine,Dopamine Agents
596932,72625,duloxetine,Other antidepressants
606731,283742,Esomeprazole,Anti-Ulcer Agents
606731,283742,Esomeprazole,Proton Pump Inhibitors
606731,283742,Esomeprazole,Proton pump inhibitors
607018,187832,pregabalin,Analgesics
607018,187832,pregabalin,Anticonvulsants
607018,187832,pregabalin,Calcium Channel Blockers
607018,187832,pregabalin,Anti-Anxiety Agents
607018,187832,pregabalin,Other antiepileptics
607020,187832,pregabalin,Analgesics
607020,187832,pregabalin,Anticonvulsants
607020,187832,pregabalin,Calcium Channel Blockers
607020,187832,pregabalin,Anti-Anxiety Agents
607020,187832,pregabalin,Other antiepileptics
607026,187832,pregabalin,Analgesics
607026,187832,pregabalin,Anticonvulsants
607026,187832,pregabalin,Calcium Channel Blockers
607026,187832,pregabalin,Anti-Anxiety Agents
607026,187832,pregabalin,Other antiepileptics
607033,187832,pregabalin,Analgesics
607033,187832,pregabalin,Anticonvulsants
607033,187832,pregabalin,Calcium Channel Blockers
607033,187832,pregabalin,Anti-Anxiety Agents
607033,187832,pregabalin,Other antiepileptics
607038,187832,pregabalin,Analgesics
607038,187832,pregabalin,Anticonvulsants
607038,187832,pregabalin,Calcium Channel Blockers
607038,187832,pregabalin,Anti-Anxiety Agents
607038,187832,pregabalin,Other antiepileptics
615107,4850,Glucose,Other irrigating solutions
615107,4850,Glucose,Tests for diabetes
615107,4850,Glucose,Carbohydrates
615107,4850,Glucose,Potassium
615107,4850,Glucose,Electrolyte solutions
615107,4850,Glucose,Sodium
615107,4850,Glucose,Salt solutions
615107,4850,Glucose,Electrolyte solutions
615186,72625,duloxetine,Serotonin and Noradrenaline Reuptake Inhibitors
615186,72625,duloxetine,Analgesics
615186,72625,duloxetine,Antidepressive Agents
615186,72625,duloxetine,Dopamine Agents
615186,72625,duloxetine,Other antidepressants
616817,19831,Budesonide,Anti-Inflammatory Agents
616817,19831,Budesonide,Bronchodilator Agents
616817,19831,Budesonide,Glucocorticoids
616817,19831,Budesonide,Corticosteroids acting locally
616817,19831,Budesonide,"Corticosteroids, potent (group III)"
616817,19831,Budesonide,Corticosteroids
616817,19831,Budesonide,Glucocorticoids
617296,723,Amoxicillin,Anti-Bacterial Agents
617296,723,Amoxicillin,beta-Lactamase Inhibitors
617296,723,Amoxicillin,beta-Lactamase Inhibitors
617296,723,Amoxicillin,Anti-Bacterial Agents
617296,723,Amoxicillin,Penicillins with extended spectrum
617314,83367,atorvastatin,Anticholesteremic Agents
617314,83367,atorvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
617314,83367,atorvastatin,HMG CoA reductase inhibitors
617318,83367,atorvastatin,Anticholesteremic Agents
617318,83367,atorvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
617318,83367,atorvastatin,HMG CoA reductase inhibitors
617320,83367,atorvastatin,Anticholesteremic Agents
617320,83367,atorvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
617320,83367,atorvastatin,HMG CoA reductase inhibitors
630208,435,Albuterol,Bronchodilator Agents
630208,435,Albuterol,Tocolytic Agents
630208,435,Albuterol,Adrenergic beta-2 Receptor Agonists
630208,435,Albuterol,Selective beta-2-adrenoreceptor agonists
630208,435,Albuterol,Selective beta-2-adrenoreceptor agonists
6387,6387,Lidocaine,"Anesthetics, Local"
6387,6387,Lidocaine,Anti-Arrhythmia Agents
6387,6387,Lidocaine,Voltage-Gated Sodium Channel Blockers
6387,6387,Lidocaine,"Anesthetics, Local"
6387,6387,Lidocaine,"Anesthetics, Combined"
6387,6387,Lidocaine,"Anesthetics, Local"
6387,6387,Lidocaine,Anti-Arrhythmia Agents
6387,6387,Lidocaine,Voltage-Gated Sodium Channel Blockers
6387,6387,Lidocaine,"Antiarrhythmics, class Ib"
6387,6387,Lidocaine,Local anesthetics
6387,6387,Lidocaine,Anesthetics for topical use
6387,6387,Lidocaine,Amides
6387,6387,Lidocaine,"Anesthetics, local"
6387,6387,Lidocaine,Local anesthetics
6387,6387,Lidocaine,Analgesics and anesthetics
646456,7597,Nystatin,Anti-Bacterial Agents
646456,7597,Nystatin,Antifungal Agents
646456,7597,Nystatin,Ionophores
646456,7597,Nystatin,Antibiotics
646456,7597,Nystatin,Antibiotics
646456,7597,Nystatin,Antibiotics
6470,6470,Lorazepam,Anticonvulsants
6470,6470,Lorazepam,Antiemetics
6470,6470,Lorazepam,Hypnotics and Sedatives
6470,6470,Lorazepam,Anti-Anxiety Agents
6470,6470,Lorazepam,GABA Modulators
6470,6470,Lorazepam,Benzodiazepine derivatives
66955,11124,Vancomycin,Anti-Bacterial Agents
66955,11124,Vancomycin,Antibiotics
66955,11124,Vancomycin,Glycopeptide antibacterials
66955,11124,Vancomycin,Antibiotics
66955,11124,Vancomycin,Anti-Bacterial Agents
68173,692620,Gadobenate,Contrast Media
685576,2582,Clindamycin,Anti-Bacterial Agents
685576,2582,Clindamycin,Protein Synthesis Inhibitors
685576,2582,Clindamycin,Antiinfectives for treatment of acne
685576,2582,Clindamycin,Antibiotics
685576,2582,Clindamycin,Lincosamides
685578,2582,Clindamycin,Anti-Bacterial Agents
685578,2582,Clindamycin,Protein Synthesis Inhibitors
685578,2582,Clindamycin,Antiinfectives for treatment of acne
685578,2582,Clindamycin,Antibiotics
685578,2582,Clindamycin,Lincosamides
686924,20352,carvedilol,Adrenergic beta-Antagonists
686924,20352,carvedilol,Antihypertensive Agents
686924,20352,carvedilol,Antioxidants
686924,20352,carvedilol,Calcium Channel Blockers
686924,20352,carvedilol,Vasodilator Agents
686924,20352,carvedilol,Adrenergic alpha-1 Receptor Antagonists
686924,20352,carvedilol,Alpha and beta blocking agents
690247,10391,Tetracaine,"Anesthetics, Local"
690247,10391,Tetracaine,Local anesthetics
690247,10391,Tetracaine,Anesthetics for topical use
690247,10391,Tetracaine,Esters of aminobenzoic acid
690247,10391,Tetracaine,Local anesthetics
690247,10391,Tetracaine,"Anesthetics, Local"
690247,10391,Tetracaine,Local anesthetics
690247,10391,Tetracaine,Anesthetics for topical use
690247,10391,Tetracaine,Esters of aminobenzoic acid
690247,10391,Tetracaine,"Anesthetics, local"
690247,10391,Tetracaine,"Anesthetics, Local"
692572,1291,Bacitracin,"Anti-Infective Agents, Local"
692572,1291,Bacitracin,Anti-Bacterial Agents
692572,1291,Bacitracin,Other antibiotics for topical use
692572,1291,Bacitracin,Other antibacterials
692572,1291,Bacitracin,Antibiotics
692572,1291,Bacitracin,Anti-Bacterial Agents
692572,1291,Bacitracin,Protein Synthesis Inhibitors
692572,1291,Bacitracin,Antiinfectives and antiseptics for local oral treatment
692572,1291,Bacitracin,Antibiotics
692572,1291,Bacitracin,Antiinfectives
692572,1291,Bacitracin,Other antibiotics for topical use
692572,1291,Bacitracin,Other aminoglycosides
692572,1291,Bacitracin,Antibiotics
692572,1291,Bacitracin,Antibiotics
692572,1291,Bacitracin,Antiinfectives
692572,1291,Bacitracin,Antiinfectives
692572,1291,Bacitracin,Anti-Bacterial Agents
692572,1291,Bacitracin,Antibiotics
692572,1291,Bacitracin,Polymyxins
692572,1291,Bacitracin,Antibiotics
692572,1291,Bacitracin,Antiinfectives
692572,1291,Bacitracin,Antiinfectives
695935,304962,arformoterol,Bronchodilator Agents
695935,304962,arformoterol,Adrenergic beta-2 Receptor Agonists
7008,9947,Sotalol,Adrenergic beta-Antagonists
7008,9947,Sotalol,Anti-Arrhythmia Agents
7008,9947,Sotalol,Sympatholytics
7008,9947,Sotalol,Adrenergic beta-Antagonists
7008,9947,Sotalol,Anti-Arrhythmia Agents
7008,9947,Sotalol,Sympatholytics
7008,9947,Sotalol,"Beta blocking agents, non-selective"
7258,7258,Naproxen,Propionic acid derivatives
7258,7258,Naproxen,"Anti-Inflammatory Agents, Non-Steroidal"
7258,7258,Naproxen,Gout Suppressants
7258,7258,Naproxen,Cyclooxygenase Inhibitors
7258,7258,Naproxen,"Anti-Inflammatory Agents, Non-Steroidal"
7258,7258,Naproxen,Gout Suppressants
7258,7258,Naproxen,Cyclooxygenase Inhibitors
7258,7258,Naproxen,Antiinflammatory products for vaginal administration
7258,7258,Naproxen,Propionic acid derivatives
7258,7258,Naproxen,"Antiinflammatory preparations, non-steroids for topical use"
7258,7258,Naproxen,Propionic acid derivatives
727373,3992,Epinephrine,Adrenergic alpha-Agonists
727373,3992,Epinephrine,Adrenergic beta-Agonists
727373,3992,Epinephrine,Bronchodilator Agents
727373,3992,Epinephrine,Mydriatics
727373,3992,Epinephrine,Sympathomimetics
727373,3992,Epinephrine,Vasoconstrictor Agents
727373,3992,Epinephrine,Other agents for local oral treatment
727373,3992,Epinephrine,Local hemostatics
727373,3992,Epinephrine,Adrenergic and dopaminergic agents
727373,3992,Epinephrine,"Sympathomimetics, plain"
727373,3992,Epinephrine,Alpha- and beta-adrenoreceptor agonists
727373,3992,Epinephrine,Sympathomimetics in glaucoma therapy
727517,4850,Glucose,Other irrigating solutions
727517,4850,Glucose,Tests for diabetes
727517,4850,Glucose,Carbohydrates
727542,338036,pegfilgrastim,Colony stimulating factors
728111,260101,Oseltamivir,Antiviral Agents
728111,260101,Oseltamivir,Enzyme Inhibitors
728111,260101,Oseltamivir,Neuraminidase inhibitors
74170,8339,Piperacillin,Anti-Bacterial Agents
74170,8339,Piperacillin,Anti-Bacterial Agents
74170,8339,Piperacillin,beta-Lactamase Inhibitors
74170,8339,Piperacillin,Anti-Bacterial Agents
74170,8339,Piperacillin,beta-Lactamase Inhibitors
74170,8339,Piperacillin,Beta-lactamase inhibitors
74170,8339,Piperacillin,Anti-Bacterial Agents
74170,8339,Piperacillin,beta-Lactamase Inhibitors
74170,8339,Piperacillin,Anti-Bacterial Agents
74170,8339,Piperacillin,Penicillins with extended spectrum
749198,32968,clopidogrel,Platelet Aggregation Inhibitors
749198,32968,clopidogrel,Purinergic P2Y Receptor Antagonists
749198,32968,clopidogrel,Platelet aggregation inhibitors excl. heparin
752869,15996,Mirtazapine,Antidepressive Agents
752869,15996,Mirtazapine,Histamine H1 Antagonists
752869,15996,Mirtazapine,Anti-Anxiety Agents
752869,15996,Mirtazapine,Adrenergic alpha-2 Receptor Antagonists
752869,15996,Mirtazapine,Serotonin 5-HT2 Receptor Antagonists
752869,15996,Mirtazapine,Serotonin 5-HT3 Receptor Antagonists
752869,15996,Mirtazapine,Other antidepressants
754506,61381,olanzapine,Antiemetics
754506,61381,olanzapine,Antipsychotic Agents
754506,61381,olanzapine,Serotonin Uptake Inhibitors
754506,61381,olanzapine,"Diazepines, oxazepines, thiazepines and oxepines"
759013,10528,Thrombin,Hemostatics
759013,10528,Thrombin,Local hemostatics
759013,10528,Thrombin,Blood coagulation factors
759503,1731071,fosaprepitant,Antiemetics
759503,1731071,fosaprepitant,Neurokinin-1 Receptor Antagonists
759503,1731071,fosaprepitant,Antiemetics
759503,1731071,fosaprepitant,Neurokinin-1 Receptor Antagonists
763028,6470,Lorazepam,Anticonvulsants
763028,6470,Lorazepam,Antiemetics
763028,6470,Lorazepam,Hypnotics and Sedatives
763028,6470,Lorazepam,Anti-Anxiety Agents
763028,6470,Lorazepam,GABA Modulators
763028,6470,Lorazepam,Benzodiazepine derivatives
763308,40790,pantoprazole,Anti-Ulcer Agents
763308,40790,pantoprazole,Proton Pump Inhibitors
763308,40790,pantoprazole,Proton pump inhibitors
801731,480639,alvimopan,Gastrointestinal Agents
801731,480639,alvimopan,Peripheral opioid receptor antagonists
808921,4550,Fosfomycin,Anti-Bacterial Agents
808921,4550,Fosfomycin,Other antibacterials
8164,3289,Dextromethorphan,Cardiotonic Agents
8164,3289,Dextromethorphan,Mydriatics
8164,3289,Dextromethorphan,Sympathomimetics
8164,3289,Dextromethorphan,Vasoconstrictor Agents
8164,3289,Dextromethorphan,Nasal Decongestants
8164,3289,Dextromethorphan,Adrenergic alpha-1 Receptor Agonists
8164,3289,Dextromethorphan,Adrenergic and dopaminergic agents
8164,3289,Dextromethorphan,"Sympathomimetics, plain"
8164,3289,Dextromethorphan,"Sympathomimetics, combinations excl. corticosteroids"
8164,3289,Dextromethorphan,Sympathomimetics
8164,3289,Dextromethorphan,Sympathomimetics excl. antiglaucoma preparations
8164,3289,Dextromethorphan,Sympathomimetics used as decongestants
8164,3289,Dextromethorphan,Cardiotonic Agents
8164,3289,Dextromethorphan,Mydriatics
8164,3289,Dextromethorphan,Sympathomimetics
8164,3289,Dextromethorphan,Vasoconstrictor Agents
8164,3289,Dextromethorphan,Nasal Decongestants
8164,3289,Dextromethorphan,Adrenergic alpha-1 Receptor Agonists
82063,161,Acetaminophen,Natural opium alkaloids
82063,161,Acetaminophen,Natural opium alkaloids
82063,161,Acetaminophen,Opioids in combination with non-opioid analgesics
82063,161,Acetaminophen,"Analgesics, Opioid"
82063,161,Acetaminophen,Narcotics
82063,161,Acetaminophen,Natural opium alkaloids
82063,161,Acetaminophen,"Analgesics, Opioid"
82063,161,Acetaminophen,Narcotics
824194,723,Amoxicillin,Anti-Bacterial Agents
824194,723,Amoxicillin,beta-Lactamase Inhibitors
824194,723,Amoxicillin,beta-Lactamase Inhibitors
824194,723,Amoxicillin,Anti-Bacterial Agents
824194,723,Amoxicillin,Penicillins with extended spectrum
824586,8928,Psyllium,Cathartics
82808,20481,cefepime,Anti-Bacterial Agents
82808,20481,cefepime,Fourth-generation cephalosporins
82808,20481,cefepime,Anti-Bacterial Agents
828322,21949,cyclobenzaprine,"Antidepressive Agents, Tricyclic"
828322,21949,cyclobenzaprine,"Muscle Relaxants, Central"
828322,21949,cyclobenzaprine,Tranquilizing Agents
828322,21949,cyclobenzaprine,Other centrally acting agents
828322,21949,cyclobenzaprine,"Antidepressive Agents, Tricyclic"
828322,21949,cyclobenzaprine,"Muscle Relaxants, Central"
828322,21949,cyclobenzaprine,Tranquilizing Agents
828350,21949,cyclobenzaprine,"Antidepressive Agents, Tricyclic"
828350,21949,cyclobenzaprine,"Muscle Relaxants, Central"
828350,21949,cyclobenzaprine,Tranquilizing Agents
828350,21949,cyclobenzaprine,Other centrally acting agents
828350,21949,cyclobenzaprine,"Antidepressive Agents, Tricyclic"
828350,21949,cyclobenzaprine,"Muscle Relaxants, Central"
828350,21949,cyclobenzaprine,Tranquilizing Agents
831103,3443,Diltiazem,Antihypertensive Agents
831103,3443,Diltiazem,Calcium Channel Blockers
831103,3443,Diltiazem,Cardiovascular Agents
831103,3443,Diltiazem,Vasodilator Agents
831103,3443,Diltiazem,Antihypertensive Agents
831103,3443,Diltiazem,Calcium Channel Blockers
831103,3443,Diltiazem,Cardiovascular Agents
831103,3443,Diltiazem,Vasodilator Agents
831103,3443,Diltiazem,Muscle relaxants
831103,3443,Diltiazem,Benzothiazepine derivatives
833219,3443,Diltiazem,Antihypertensive Agents
833219,3443,Diltiazem,Calcium Channel Blockers
833219,3443,Diltiazem,Cardiovascular Agents
833219,3443,Diltiazem,Vasodilator Agents
833219,3443,Diltiazem,Antihypertensive Agents
833219,3443,Diltiazem,Calcium Channel Blockers
833219,3443,Diltiazem,Cardiovascular Agents
833219,3443,Diltiazem,Vasodilator Agents
833219,3443,Diltiazem,Muscle relaxants
833219,3443,Diltiazem,Benzothiazepine derivatives
833528,703,Amiodarone,Anti-Arrhythmia Agents
833528,703,Amiodarone,Vasodilator Agents
833528,703,Amiodarone,Potassium Channel Blockers
833528,703,Amiodarone,Sodium Channel Blockers
833528,703,Amiodarone,Cytochrome P-450 CYP1A2 Inhibitors
833528,703,Amiodarone,Cytochrome P-450 CYP2C9 Inhibitors
833528,703,Amiodarone,Cytochrome P-450 CYP2D6 Inhibitors
833528,703,Amiodarone,Cytochrome P-450 CYP3A Inhibitors
833528,703,Amiodarone,Anti-Arrhythmia Agents
833528,703,Amiodarone,Vasodilator Agents
833528,703,Amiodarone,Potassium Channel Blockers
833528,703,Amiodarone,Sodium Channel Blockers
833528,703,Amiodarone,Cytochrome P-450 CYP1A2 Inhibitors
833528,703,Amiodarone,Cytochrome P-450 CYP2C9 Inhibitors
833528,703,Amiodarone,Cytochrome P-450 CYP2D6 Inhibitors
833528,703,Amiodarone,Cytochrome P-450 CYP3A Inhibitors
833528,703,Amiodarone,"Antiarrhythmics, class III"
834023,6902,Methylprednisolone,Anti-Inflammatory Agents
834023,6902,Methylprednisolone,Antiemetics
834023,6902,Methylprednisolone,Glucocorticoids
834023,6902,Methylprednisolone,Neuroprotective Agents
834023,6902,Methylprednisolone,"Corticosteroids, weak (group I)"
834023,6902,Methylprednisolone,"Corticosteroids, combinations for treatment of acne"
834023,6902,Methylprednisolone,Glucocorticoids
834239,73689,febuxostat,Gout Suppressants
834239,73689,febuxostat,Preparations inhibiting uric acid production
834350,703,Amiodarone,Anti-Arrhythmia Agents
834350,703,Amiodarone,Vasodilator Agents
834350,703,Amiodarone,Potassium Channel Blockers
834350,703,Amiodarone,Sodium Channel Blockers
834350,703,Amiodarone,Cytochrome P-450 CYP1A2 Inhibitors
834350,703,Amiodarone,Cytochrome P-450 CYP2C9 Inhibitors
834350,703,Amiodarone,Cytochrome P-450 CYP2D6 Inhibitors
834350,703,Amiodarone,Cytochrome P-450 CYP3A Inhibitors
834350,703,Amiodarone,Anti-Arrhythmia Agents
834350,703,Amiodarone,Vasodilator Agents
834350,703,Amiodarone,Potassium Channel Blockers
834350,703,Amiodarone,Sodium Channel Blockers
834350,703,Amiodarone,Cytochrome P-450 CYP1A2 Inhibitors
834350,703,Amiodarone,Cytochrome P-450 CYP2C9 Inhibitors
834350,703,Amiodarone,Cytochrome P-450 CYP2D6 Inhibitors
834350,703,Amiodarone,Cytochrome P-450 CYP3A Inhibitors
834350,703,Amiodarone,"Antiarrhythmics, class III"
835603,10689,Tramadol,"Analgesics, Opioid"
835603,10689,Tramadol,Narcotics
835603,10689,Tramadol,Other opioids
835603,10689,Tramadol,"Analgesics, Opioid"
835603,10689,Tramadol,Narcotics
836284,6750,Menthol,Antipruritics
836368,7213,Ipratropium,Bronchodilator Agents
836368,7213,Ipratropium,Cholinergic Antagonists
836368,7213,Ipratropium,Other nasal preparations
836368,7213,Ipratropium,Anticholinergics
836368,7213,Ipratropium,Bronchodilator Agents
836368,7213,Ipratropium,Cholinergic Antagonists
8410,8410,alteplase,Fibrinolytic Agents
8410,8410,alteplase,Enzymes
8410,8410,alteplase,Other ophthalmologicals
847627,114202,Lactate,Calcium
847627,114202,Lactate,Electrolyte solutions
847627,114202,Lactate,Acidifiers
847627,114202,Lactate,Other irrigating solutions
847627,114202,Lactate,Tests for diabetes
847627,114202,Lactate,Carbohydrates
847627,114202,Lactate,Potassium
847627,114202,Lactate,Electrolyte solutions
847627,114202,Lactate,Sodium
847627,114202,Lactate,Salt solutions
847627,114202,Lactate,Electrolyte solutions
847628,114202,Lactate,Calcium
847628,114202,Lactate,Electrolyte solutions
847628,114202,Lactate,Acidifiers
847628,114202,Lactate,Potassium
847628,114202,Lactate,Electrolyte solutions
847628,114202,Lactate,Sodium
847628,114202,Lactate,Salt solutions
847628,114202,Lactate,Electrolyte solutions
847630,114202,Lactate,Calcium
847630,114202,Lactate,Electrolyte solutions
847630,114202,Lactate,Acidifiers
847630,114202,Lactate,Potassium
847630,114202,Lactate,Electrolyte solutions
847630,114202,Lactate,Sodium
847630,114202,Lactate,Salt solutions
847630,114202,Lactate,Electrolyte solutions
84990,84990,gadobutrol,Contrast Media
84990,84990,gadobutrol,Paramagnetic contrast media
854232,67108,Enoxaparin,Anticoagulants
854232,67108,Enoxaparin,Fibrinolytic Agents
854232,67108,Enoxaparin,Heparin group
854236,67108,Enoxaparin,Anticoagulants
854236,67108,Enoxaparin,Fibrinolytic Agents
854236,67108,Enoxaparin,Heparin group
854239,67108,Enoxaparin,Anticoagulants
854239,67108,Enoxaparin,Fibrinolytic Agents
854239,67108,Enoxaparin,Heparin group
854242,67108,Enoxaparin,Anticoagulants
854242,67108,Enoxaparin,Fibrinolytic Agents
854242,67108,Enoxaparin,Heparin group
854247,67108,Enoxaparin,Anticoagulants
854247,67108,Enoxaparin,Fibrinolytic Agents
854247,67108,Enoxaparin,Heparin group
854249,67108,Enoxaparin,Anticoagulants
854249,67108,Enoxaparin,Fibrinolytic Agents
854249,67108,Enoxaparin,Heparin group
854253,67108,Enoxaparin,Anticoagulants
854253,67108,Enoxaparin,Fibrinolytic Agents
854253,67108,Enoxaparin,Heparin group
854859,233698,dronedarone,Anti-Arrhythmia Agents
854859,233698,dronedarone,"Antiarrhythmics, class III"
855288,11289,Warfarin,Anticoagulants
855288,11289,Warfarin,Vitamin K antagonists
855288,11289,Warfarin,Anticoagulants
855296,11289,Warfarin,Anticoagulants
855296,11289,Warfarin,Vitamin K antagonists
855296,11289,Warfarin,Anticoagulants
855302,11289,Warfarin,Anticoagulants
855302,11289,Warfarin,Vitamin K antagonists
855302,11289,Warfarin,Anticoagulants
855312,11289,Warfarin,Anticoagulants
855312,11289,Warfarin,Vitamin K antagonists
855312,11289,Warfarin,Anticoagulants
855318,11289,Warfarin,Anticoagulants
855318,11289,Warfarin,Vitamin K antagonists
855318,11289,Warfarin,Anticoagulants
855324,11289,Warfarin,Anticoagulants
855324,11289,Warfarin,Vitamin K antagonists
855324,11289,Warfarin,Anticoagulants
855332,11289,Warfarin,Anticoagulants
855332,11289,Warfarin,Vitamin K antagonists
855332,11289,Warfarin,Anticoagulants
855344,11289,Warfarin,Anticoagulants
855344,11289,Warfarin,Vitamin K antagonists
855344,11289,Warfarin,Anticoagulants
855635,3355,Diclofenac,"Anti-Inflammatory Agents, Non-Steroidal"
855635,3355,Diclofenac,Cyclooxygenase Inhibitors
855635,3355,Diclofenac,"Anti-Inflammatory Agents, Non-Steroidal"
855635,3355,Diclofenac,Cyclooxygenase Inhibitors
855635,3355,Diclofenac,Other dermatologicals
855635,3355,Diclofenac,Acetic acid derivatives and related substances
855635,3355,Diclofenac,"Antiinflammatory preparations, non-steroids for topical use"
855635,3355,Diclofenac,"Antiinflammatory agents, non-steroids"
856666,35619,rifaximin,Anti-Bacterial Agents
856666,35619,rifaximin,Gastrointestinal Agents
856666,35619,rifaximin,Antibiotics
856666,35619,rifaximin,Other antibiotics for topical use
856834,704,Amitriptyline,"Antidepressive Agents, Tricyclic"
856834,704,Amitriptyline,"Analgesics, Non-Narcotic"
856834,704,Amitriptyline,Adrenergic Uptake Inhibitors
856834,704,Amitriptyline,"Antidepressive Agents, Tricyclic"
856834,704,Amitriptyline,"Analgesics, Non-Narcotic"
856834,704,Amitriptyline,Adrenergic Uptake Inhibitors
856834,704,Amitriptyline,Non-selective monoamine reuptake inhibitors
856845,704,Amitriptyline,"Antidepressive Agents, Tricyclic"
856845,704,Amitriptyline,"Analgesics, Non-Narcotic"
856845,704,Amitriptyline,Adrenergic Uptake Inhibitors
